Start Recording GUI ,1
703046,0.1814,,g
703059,-0.40882,,g
703070,0.13562,,g
703082,-0.25726,,g
703094,-0.02586,,g
703108,-0.21563,,g
703120,0.07522,,g
703131,-0.58734,,g
703143,-0.01634,,g
703156,-0.08267,,g
703169,-0.27441,,g
703181,0.32585,,g
703192,-0.69841,,g
703204,0.27037,,g
703217,-0.282,,g
703230,-0.06204,,g
703242,-0.09793,,g
703253,-0.29775,,g
703265,-0.09608,,g
703278,-0.04645,,g
703291,-0.08349,,g
703303,-0.30578,,g
703314,0.34003,,g
703326,-0.84897,,g
703339,0.40062,,g
703352,-0.23045,,g
703363,-0.41519,,g
703375,0.27203,,g
703387,-0.55445,,g
703400,0.12951,,g
703413,-0.23623,,g
703424,-0.01275,,g
703437,-0.27726,,g
703448,0.0197,,g
703461,-0.20286,,g
703474,-0.02175,,g
703485,-0.1426,,g
703497,-0.12767,,g
703509,-0.12945,,g
703522,-0.00586,,g
703535,-0.88193,,g
703546,0.80392,,g
703558,-0.94293,,g
703571,0.12448,,g
703584,0.4407,,g
703596,-1.02163,,g
703607,0.9968101,,g
703619,-1.16608,,g
703631,0.47414,,g
703645,-0.33945,,g
703657,-0.11919,,g
703668,0.12977,,g
703680,-0.787,,g
703693,0.39262,,g
703706,-0.77182,,g
703718,0.37288,,g
703729,-0.45134,,g
703741,0.07866,,g
703754,-0.00119,,g
703767,-0.14419,,g
703778,0.04914,,g
703790,-0.21908,,g
703802,-0.15863,,g
703815,-0.34171,,g
703828,-0.08438,,g
703839,-0.40282,,g
703851,0.00748,,g
703863,-0.25086,,g
703876,-0.00682,,g
703888,0.01259,,g
703900,-0.08615,,g
703912,0.02425,,g
703925,-0.13815,,g
703938,-0.07718999,,g
703950,-0.28852,,g
703961,0.00044,,g
703973,-0.49467,,g
703985,0.02259,,g
703999,-0.27356,,g
704011,-0.27923,,g
704022,0.19122,,g
704034,-0.44804,,g
704046,0.28818,,g
704060,-0.30115,,g
704072,0.07199,,g
704083,0.02103,,g
704096,-0.29478,,g
704108,0.01014,,g
704121,-0.46123,,g
704133,-0.00093,,g
704145,-0.3383,,g
704156,-0.13138,,g
704169,-0.06556,,g
704182,-0.21771,,g
704193,0.16444,,g
704205,-0.24571,,g
704217,0.00737,,g
704229,-0.15438,,g
704243,-0.26067,,g
704254,-0.15597,,g
704266,-0.26915,,g
704279,-0.24123,,g
704291,-0.05452,,g
704304,-0.18326,,g
704315,-0.01504,,g
704328,0.01066,,g
704340,-0.19708,,g
704352,0.15666,,g
704365,-0.3266,,g
704376,-0.00034,,g
704388,-0.31986,,g
704400,-0.31952,,g
704414,-0.08908,,g
704426,-0.43282,,g
704437,0.10659,,g
704449,-0.27538,,g
704461,0.07637,,g
704475,-0.045,,g
704487,-0.09929999,,g
704499,0.03718,,g
704511,-0.29145,,g
704522,-0.04712,,g
704536,-0.38523,,g
704548,-0.09797,,g
704560,-0.36612,,g
704571,-0.13341,,g
704583,-0.19345,,g
704597,-0.20382,,g
704609,-0.05249,,g
704620,-0.22045,,g
704632,-0.1183,,g
704645,-0.22138,,g
704658,-0.04315,,g
704669,-0.22826,,g
704681,-0.25445,,g
704693,-0.26523,,g
704706,-0.23593,,g
704719,-0.10104,,g
704730,-0.21478,,g
704742,-0.12334,,g
704754,-0.04449,,g
704767,-0.21575,,g
704780,0.05866,,g
704791,-0.20263,,g
704803,-0.15756,,g
704815,-0.0623,,g
704828,-0.26789,,g
704841,-0.06123,,g
704852,-0.19545,,g
704863,35.133,,g
704876,1.04777,,g
704890,11.67011,,g
704902,37.12037,,g
704913,43.47707,,g
704925,33.0187,,g
704937,20.82688,,g
704951,20.49766,,g
704962,27.66922,,g
704974,29.75855,,g
704986,27.9,,g
704999,22.62037,,g
705012,14.2197,,g
705024,6.46633,,g
705035,-0.57571,,g
705047,-0.36993,,g
705059,0.61385,,g
705073,-1.1563,,g
705084,0.638,,g
705096,-0.97775,,g
705108,0.01914,,g
705121,0.374,,g
705134,4.97477,,g
705145,14.65885,,g
705157,13.33729,,g
705169,-0.30882,,g
705182,-5.67704,,g
705195,-7.20345,,g
705206,-17.95493,,g
705218,-23.16611,,g
705230,-26.28145,,g
705243,-32.25219,,g
705256,-38.0573,,g
705267,-43.49571,,g
705279,-48.88785,,g
705291,-56.35723,,g
705305,-76.09219,,g
705316,-91.32815,,g
705328,-93.32623,,g
705340,-97.19026,,g
705352,-111.0275,,g
705366,-128.9889,,g
705378,-145.0509,,g
705389,-157.1855,,g
705402,-166.6824,,g
705414,-176.518,,g
705427,-188.1159,,g
705439,-199.392,,g
705451,-209.9737,,g
705463,-220.1138,,g
705475,-228.1142,,g
705488,-231.3888,,g
705499,-230.4792,,g
705512,-228.8031,,g
705524,-229.0886,,g
705536,-226.3737,,g
705549,-217.896,,g
705560,-206.6988,,g
705573,-195.7813,,g
705585,-185.1016,,g
705598,-172.8019,,g
705610,-156.6489,,g
705621,-135.1196,,g
705634,-110.8811,,g
705645,-88.38792,,g
705659,-70.35463,,g
705671,-58.74089,,g
705682,-52.10459,,g
705694,-47.72704,,g
705707,-43.72915,,g
705720,-38.74456,,g
705732,-32.29841,,g
705743,-26.01448,,g
705755,-20.57986,,g
705768,-16.51608,,g
705781,-14.61204,,g
705792,-14.35115,,g
705804,-14.99023,,g
705816,-16.33463,,g
705829,-17.31075,,g
705842,-18.03119,,g
705853,-18.85638,,g
705865,-21.31893,,g
705877,-30.40708,,g
705891,-50.04226,,g
705903,-85.88756,,g
705914,-139.8738,,g
705927,-197.9124,,g
705939,-241.4192,,g
705952,-263.0183,,g
705964,-269.6754,,g
705975,-269.5142,,g
705988,-267.3314,,g
706000,-272.7017,,g
706013,-275.5562,,g
706025,-275.5562,,g
706036,-275.5562,,g
706049,-275.5562,,g
706061,-275.5562,,g
706074,-275.5562,,g
706085,-275.5562,,g
706098,-253.7104,,g
706110,-222.1778,,g
706122,-184.6443,,g
706135,-147.0817,,g
706146,-113.3879,,g
706159,-84.38637,,g
706170,-62.00011,,g
706184,-45.98693,,g
706196,-34.30967,,g
706207,-25.347,,g
706219,-17.85945,,g
706232,-11.41786,,g
706245,-7.13119,,g
706257,-4.97293,,g
706268,-6.92623,,g
706280,-13.87623,,g
706293,-29.36345,,g
706305,-58.51815,,g
706317,-97.27608,,g
706329,-139.8647,,g
706342,-179.4221,,g
706354,-206.4879,,g
706367,-218.211,,g
706378,-224.0803,,g
706391,-235.2462,,g
706403,-249.1522,,g
706415,-259.909,,g
706428,-263.7637,,g
706439,-258.3651,,g
706452,-246.8202,,g
706464,-232.0061,,g
706477,-213.863,,g
706489,-191.4749,,g
706500,-165.2943,,g
706513,-137.4004,,g
706525,-113.5927,,g
706538,-94.13541,,g
706550,-61.41286,,g
706561,-30.52326,,g
706573,-23.255,,g
706586,-18.69382,,g
706599,-15.34578,,g
706610,-11.706,,g
706622,-7.25912,,g
706634,-2.19623,,g
706646,2.28214,,g
706660,5.32166,,g
706671,7.97674,,g
706683,9.45692,,g
706695,10.6847,,g
706708,14.24207,,g
706721,20.01729,,g
706732,19.72377,,g
706744,13.74088,,g
706756,14.06529,,g
706770,11.53126,,g
706782,10.25663,,g
706793,12.05944,,g
706805,12.50181,,g
706817,15.57648,,g
706831,17.85588,,g
706843,15.64048,,g
706854,11.44088,,g
706866,7.44303,,g
706879,4.44188,,g
706892,2.28918,,g
706903,1.43188,,g
706915,4.12892,,g
706927,8.72962,,g
706940,8.82837,,g
706953,8.06148,,g
706964,7.29429,,g
706976,2.30077,,g
706988,-3.36708,,g
707001,-5.59963,,g
707014,-5.733,,g
707025,-6.66345,,g
707037,-10.47271,,g
707050,-11.06608,,g
707063,-8.27149,,g
707075,-13.53767,,g
707086,-28.68578,,g
707098,-30.85023,,g
707111,-30.10719,,g
707124,-25.27756,,g
707135,-20.1953,,g
707147,-14.55156,,g
707159,-9.33234,,g
707172,-4.74893,,g
707185,-0.16649,,g
707196,3.92577,,g
707208,8.99707,,g
707220,14.51722,,g
707234,18.2807,,g
707246,16.51188,,g
707257,7.71118,,g
707269,2.40459,,g
707281,-0.16193,,g
707295,-0.18938,,g
707307,0.208,,g
707318,6.68185,,g
707330,33.31922,,g
707342,41.86551,,g
707356,29.67477,,g
707367,12.29248,,g
707379,11.26696,,g
707391,11.09766,,g
707404,6.87966,,g
707417,5.89362,,g
707428,5.92403,,g
707440,3.09696,,g
707452,-2.74941,,g
707465,-13.77093,,g
707478,-28.94508,,g
707489,-44.51211,,g
707501,-56.79352,,g
707513,-67.35026,,g
707527,-80.41293,,g
707539,-92.54522,,g
707550,-102.8654,,g
707563,-109.3846,,g
707575,-108.2969,,g
707588,-96.7654,,g
707600,-86.69363,,g
707611,-78.91996,,g
707623,-58.42445,,g
707636,-37.63204,,g
707649,-26.01875,,g
707660,-18.51923,,g
707672,-12.03649,,g
707685,-8.09541,,g
707697,-5.98867,,g
707710,-4.36212,,g
707721,-1.42093,,g
707733,-0.36689,,g
707745,-0.34156,,g
707759,-0.11886,,g
707771,0.07618001,,g
707782,0.14311,,g
707794,0.21574,,g
707807,0.14437,,g
707820,0.08929,,g
707832,-0.161,,g
707843,-0.15275,,g
707855,-0.41282,,g
707867,-0.37967,,g
707881,-0.30841,,g
707892,-0.4196,,g
707904,-0.05708,,g
707917,-0.12026,,g
707929,0.06385,,g
707942,0.11351,,g
707953,0.11737,,g
707965,0.09062,,g
707978,-0.01067,,g
707990,-0.10734,,g
708003,-0.24923,,g
708014,-0.25649,,g
708026,-0.44878,,g
708039,-0.25767,,g
708052,-0.36441,,g
708064,-0.16041,,g
708075,-0.10049,,g
708087,0.05444,,g
708100,0.07581,,g
708113,0.16274,,g
708125,0.1017,,g
708136,-0.01408,,g
708149,-0.10608,,g
708161,-0.27152,,g
708174,-0.24223,,g
708185,-0.41034,,g
708197,-0.28752,,g
708209,-0.28771,,g
708222,-0.15067,,g
708235,-0.0376,,g
708246,-0.03097,,g
708259,0.20451,,g
708270,-0.11523,,g
708284,0.177,,g
708296,-0.14241,,g
708307,-0.13563,,g
708319,-0.13967,,g
708331,-0.39182,,g
708345,-0.09808001,,g
708357,-0.42834,,g
708368,-0.12438,,g
708380,-0.13382,,g
708392,-0.11538,,g
708406,0.03403,,g
708417,-0.11378,,g
708429,0.13218,,g
708441,-0.13738,,g
708454,-0.03241,,g
708467,-0.10552,,g
708478,-0.17882,,g
708490,-0.04693,,g
708503,-0.3183,,g
708515,-0.90282,,g
708528,1.01974,,g
708539,-0.82034,,g
708551,-0.53145,,g
708563,1.93374,,g
708577,-2.51815,,g
708589,1.19581,,g
708600,0.21303,,g
708612,-0.99093,,g
708625,1.09977,,g
708638,-1.61512,,g
708650,0.26318,,g
708661,0.03203,,g
708674,-0.56704,,g
708686,0.53185,,g
708699,-1.0143,,g
708710,0.56551,,g
708722,-0.29023,,g
708734,0.29996,,g
708746,-0.17112,,g
708760,-0.47956,,g
708771,0.30144,,g
708783,-0.62678,,g
708795,0.28774,,g
708809,-0.62104,,g
708821,-0.0866,,g
708833,-0.21623,,g
708844,0.06037,,g
708857,-0.05382,,g
708870,-0.03941,,g
708882,-0.07456,,g
708894,-0.17923,,g
708905,0.13285,,g
708918,-0.48675,,g
708931,0.18496,,g
708942,-0.62275,,g
708954,0.069,,g
708967,-0.18486,,g
708979,-0.08712,,g
708992,0.06177,,g
709003,-0.53763,,g
709015,0.25218,,g
709027,-0.38263,,g
709041,0.2397,,g
709053,-0.15938,,g
709064,-0.20775,,g
709076,-0.03512,,g
709089,-0.25049,,g
709102,-0.02323,,g
709114,-0.20763,,g
709125,-0.11345,,g
709137,-0.27926,,g
709150,0.101,,g
709163,-0.27841,,g
709174,0.11551,,g
709186,-0.19489,,g
709198,-0.04152,,g
709211,-0.1113,,g
709224,-0.23586,,g
709235,-0.11052,,g
709247,-0.35589,,g
709259,-0.0008599999,,g
709272,-0.20175,,g
709285,0.03418,,g
709296,-0.14089,,g
709308,-0.01589,,g
709321,-0.01867,,g
709334,-0.09674999,,g
709346,-0.03234,,g
709357,-0.14212,,g
709369,-0.2213,,g
709381,-0.24023,,g
709395,-0.2956,,g
709406,-0.16841,,g
709418,-0.18689,,g
709430,-0.10293,,g
709443,0.00707,,g
709456,-0.01512,,g
709467,-0.04278,,g
709480,-0.04219,,g
709492,-0.05252,,g
709505,-0.1603,,g
709517,-0.062,,g
709528,-0.2923,,g
709540,-0.03119,,g
709553,-0.36108,,g
709566,-0.07938,,g
709578,-0.2493,,g
709589,-0.08134001,,g
709602,-0.07408,,g
709614,-0.14012,,g
709627,0.12448,,g
709638,-0.15345,,g
709650,0.11651,,g
709662,-0.22652,,g
709675,-0.07515,,g
709688,-0.18456,,g
709699,-0.37304,,g
709719,-0.28686,,g
709723,0.05648,,g
709737,-0.33975,,g
709749,-0.0023,,g
709760,-0.10226,,g
709772,-0.10704,,g
709784,0.25644,,g
709798,-0.11238,,g
709810,-0.12004,,g
709821,-0.20615,,g
709833,-0.27641,,g
709845,-0.03771,,g
709859,-0.26145,,g
709871,-0.21919,,g
709882,-0.06508,,g
709895,-0.27615,,g
709907,0.24448,,g
709920,-0.3456,,g
709931,0.11185,,g
709943,-0.1706,,g
709955,-0.1873,,g
709968,0.12248,,g
709981,-0.45249,,g
709992,0.16603,,g
710004,-0.38397,,g
710017,-0.05626,,g
710030,-0.09652,,g
710042,-0.22804,,g
710053,-0.00323,,g
710065,-0.22919,,g
710077,0.0114,,g
710091,-0.07886,,g
710103,-0.08141,,g
710114,-0.14552,,g
710126,-0.12752,,g
710139,-0.19619,,g
710152,-0.04645,,g
710163,-0.27334,,g
710175,-0.02682,,g
710188,-0.1833,,g
710200,-0.06186,,g
710213,0.03599,,g
710224,-0.22308,,g
710236,0.08113999,,g
710249,-0.29997,,g
710261,-0.03426,,g
710274,-0.19738,,g
710285,-0.17934,,g
710297,-0.1153,,g
710309,-0.20567,,g
710323,0.0009599999,,g
710334,-0.17723,,g
710346,0.03774,,g
710359,-0.19408,,g
710371,-0.0483,,g
710384,-0.1433,,g
710396,-0.19115,,g
710407,-0.08434,,g
710420,-0.23178,,g
710432,-0.07338,,g
710445,-0.14793,,g
710456,-0.09871,,g
710469,-0.06634,,g
710481,-0.138,,g
710493,-0.00834,,g
710506,-0.19812,,g
710517,-0.01593,,g
710530,-0.18241,,g
710541,-0.13293,,g
710555,-0.09540999,,g
710567,-0.27226,,g
710578,0.01377,,g
710591,-0.24497,,g
710603,-0.0763,,g
710616,-0.08597,,g
710628,-0.18941,,g
710639,0.00796,,g
710651,-0.12693,,g
710664,-0.11189,,g
710677,-0.07752,,g
710688,-0.2116,,g
710700,-0.1296,,g
710712,-0.12278,,g
710725,-0.28086,,g
710738,0.03748,,g
710749,-0.31649,,g
710761,0.09385,,g
710774,-0.15545,,g
710786,-0.05523,,g
710799,0.03422,,g
710810,-0.31,,g
710822,0.08148,,g
710835,-0.40304,,g
710848,-0.02,,g
710860,-0.23767,,g
710871,-0.17449,,g
710883,0.00344,,g
710895,-0.25156,,g
710909,0.13759,,g
710921,-0.201,,g
710932,0.01425,,g
710945,-0.11304,,g
710957,-0.17563,,g
710970,-0.06889,,g
710981,-0.24667,,g
710993,-0.0956,,g
711006,-0.21204,,g
711018,-0.0836,,g
711031,-0.19393,,g
711042,-0.03634,,g
,u
711054,-0.0009,,N
711066,-0.00079,,N
711080,0.00028,,N
711091,-0.00203,,N
711104,0.00035,,N
711116,-0.00268,,N
711128,-0.00076,,N
711141,-0.00184,,N
711153,-0.00235,,N
711164,-0.00056,,N
711176,-0.00268,,N
711189,0.00032,,N
711201,-0.00191,,N
711213,0.00047,,N
711225,-0.00128,,N
711237,-0.00023,,N
711249,-0.00119,,N
711263,-0.00128,,N
711274,-0.00197,,N
711287,-0.00155,,N
711299,-0.00195,,N
711312,-0.0016,,N
711324,-0.0005900001,,N
711335,-0.00219,,N
711347,0.00071,,N
711360,-0.00197,,N
711373,0.0002,,N
711384,-0.00049,,N
711396,-0.00213,,N
711408,0.0002,,N
711420,-0.00304,,N
711434,-0.0005,,N
711446,-0.00202,,N
711457,-0.00207,,N
711469,-0.00028,,N
711481,-0.00255,,N
711495,0.0006300001,,N
711506,-0.00183,,N
711519,-0.00022,,N
711531,-0.0004,,N
711542,-0.00183,,N
711556,0.00053,,N
711567,-0.00296,,N
711579,-0.00043,,N
711591,-0.00239,,N
711605,-0.00162,,N
711617,-0.00103,,N
711628,-0.00187,,N
711641,-0.00055,,N
711653,-0.00124,,N
711666,-0.00023,,N
711677,-0.00161,,N
711689,0.00018,,N
711701,-0.00276,,N
711714,-3e-05,,N
711727,-0.00259,,N
711738,-0.00109,,N
711751,-0.00132,,N
711763,-0.00204,,N
711775,-0.00036,,N
